id,provincia,canton,modulo,tipo,extension,tamano_mb,porcentaje,estado_documental,condicion_tecnica,archivo,ruta,keywords,snippet
c599184ca5b9,Los Ríos,Puebloviejo,Plan / referencias,Plan / contingencia,pdf,0.41,,,,Plan_Accion_ENOS_Buena_Fe_2026_revisado.pdf,Los Ríos/Puebloviejo/01_PLAN_COMPARTIDO_O_REFERENCIAS/Plan_Accion_ENOS_Buena_Fe_2026_revisado.pdf,Inundación/anegamiento; Erosión/socavación; Deslizamiento; Alojamiento temporal; Rutas/evacuación; Infraestructura expuesta; COE / coordinación; Recursos/maquinaria; Mitigación/obras; Formulario F01; Formulario F02; Seguimiento F07,"GAD MUNICIPAL SAN JACINTO DE BUENA FE | PLAN DE ACCIÓN ENOS 2026-2027 GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN SAN JACINTO DE BUENA FE COORDINACIÓN DE GESTIÓN DE RIESGOS PLAN DE ACCIÓN PARA PUNTOS CRÍTICOS REPORTADOS ANTE EVENTO ENOS 2026-2027 Caso: GADBUENAFE-ENOS-2026-001 Cantón Buena Fe, Provincia de Los Ríos Versión preliminar para validación técnica e institucional Fecha de elaboración: 18 de junio de 2026 Documento técnico preliminar sujeto a validación de campo, respaldo fir"
337d9f78c0e1,Los Ríos,Puebloviejo,Plan / referencias,Plan / contingencia,pdf,5.26,,,,Plan de Acción Cantonal Ante El Niño 2026–2027 FINAL-1 (1).pdf,Los Ríos/Puebloviejo/01_PLAN_COMPARTIDO_O_REFERENCIAS/Plan de Acción Cantonal Ante El Niño 2026–2027 FINAL-1 (1).pdf,Inundación/anegamiento; Desbordamiento; Infraestructura expuesta; COE / coordinación,"PLAN DE ACCIÓN CANTONAL ANTE EL EVENTO EL NIÑO 2026–2027 GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DE PUEBLOVIEJO 1. DATOS GENERALES Campo Información Provincia Los Ríos Cantón Puebloviejo Fecha de elaboración Junio 2026 Responsable técnico Tgo. Roboam Manuel Alava Lamilla Elaborado por Tga. Karla Patricia Rodríguez Rodríguez Revisado por Tgo. Roboam Manuel Alava Lamilla Aprobado por Ing. Elsy Jodamia Ospina Garcés Cargo Alcaldesa del cantón Puebloviejo 2. INTRODUCCIÓN El cantón Puebloviejo, u"
b1cb65d85869,Los Ríos,Puebloviejo,Plan / referencias,Plan / contingencia,pdf,5.26,,,,Plan de Acción Cantonal Ante El Niño 2026–2027 FINAL-1(1).pdf,Los Ríos/Puebloviejo/01_PLAN_COMPARTIDO_O_REFERENCIAS/Plan de Acción Cantonal Ante El Niño 2026–2027 FINAL-1(1).pdf,Inundación/anegamiento; Desbordamiento; Infraestructura expuesta; COE / coordinación,"PLAN DE ACCIÓN CANTONAL ANTE EL EVENTO EL NIÑO 2026–2027 GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DE PUEBLOVIEJO 1. DATOS GENERALES Campo Información Provincia Los Ríos Cantón Puebloviejo Fecha de elaboración Junio 2026 Responsable técnico Tgo. Roboam Manuel Alava Lamilla Elaborado por Tga. Karla Patricia Rodríguez Rodríguez Revisado por Tgo. Roboam Manuel Alava Lamilla Aprobado por Ing. Elsy Jodamia Ospina Garcés Cargo Alcaldesa del cantón Puebloviejo 2. INTRODUCCIÓN El cantón Puebloviejo, u"
2e2b567a4167,Los Ríos,Puebloviejo,Plan / referencias,Plan / contingencia,pdf,5.26,,,,Plan de Acción Cantonal Ante El Niño 2026–2027 FINAL-1.pdf,Los Ríos/Puebloviejo/01_PLAN_COMPARTIDO_O_REFERENCIAS/Plan de Acción Cantonal Ante El Niño 2026–2027 FINAL-1.pdf,Inundación/anegamiento; Desbordamiento; Infraestructura expuesta; COE / coordinación,"PLAN DE ACCIÓN CANTONAL ANTE EL EVENTO EL NIÑO 2026–2027 GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DE PUEBLOVIEJO 1. DATOS GENERALES Campo Información Provincia Los Ríos Cantón Puebloviejo Fecha de elaboración Junio 2026 Responsable técnico Tgo. Roboam Manuel Alava Lamilla Elaborado por Tga. Karla Patricia Rodríguez Rodríguez Revisado por Tgo. Roboam Manuel Alava Lamilla Aprobado por Ing. Elsy Jodamia Ospina Garcés Cargo Alcaldesa del cantón Puebloviejo 2. INTRODUCCIÓN El cantón Puebloviejo, u"
08606b3d6714,Los Ríos,Quinsaloma,Seguimiento F07,Guía F07,txt,0.0,,,,GUIA_SEGUIMIENTO_F07.txt,Los Ríos/Quinsaloma/04_SEGUIMIENTO_F07/GUIA_SEGUIMIENTO_F07.txt,Seguimiento F07,Registrar mensualmente: - Porcentaje anterior. - Porcentaje actual. - Actividades ejecutadas. - Actividades pendientes. - Brechas. - Apoyo requerido. - Verificables disponibles.
96526a75922f,Los Ríos,Quinsaloma,Anexos verificables,Lista verificables,txt,0.0,,,,LISTA_VERIFICABLES_MINIMOS.txt,Los Ríos/Quinsaloma/03_ANEXOS_VERIFICABLES/LISTA_VERIFICABLES_MINIMOS.txt,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Seguimiento F07,"Verificables mínimos sugeridos: 1. Plan firmado o versión editable controlada. 2. Acta de COE o disposición institucional. 3. Matriz de acciones, responsables, plazos e indicadores. 4. Mapa, croquis, KMZ/SHP o georreferenciación de puntos críticos. 5. Fotografías por punto o sector. 6. Inventario de recursos y capacidades. 7. Registro de alojamientos temporales, rutas y puntos seguros. 8. Matriz F07 de seguimiento mensual."
c8248deb605d,Los Ríos,Quinsaloma,Plan / referencias,Sin archivo localizado,txt,0.0,,,,SIN_ARCHIVOS_COMPARTIDOS_LOCALIZADOS.txt,Los Ríos/Quinsaloma/01_PLAN_COMPARTIDO_O_REFERENCIAS/SIN_ARCHIVOS_COMPARTIDOS_LOCALIZADOS.txt,Seguimiento F07,Los Ríos / Quinsaloma No se localizaron archivos o registros específicos compartidos para este cantón en la búsqueda realizada. La carpeta queda preparada para incorporar: - Plan de Acción ENOS 2026-2027. - Informe de valoración. - Anexos verificables. - Seguimiento mensual F07.
edebed81120d,Los Ríos,Quinsaloma,Plan / referencias,Plan / contingencia,pdf,0.9,,,,Plan de Acción_FENÓMENO_EL NIÑO_Quinsaloma Definivo-signed-1-signed.pdf,Los Ríos/Quinsaloma/01_PLAN_COMPARTIDO_O_REFERENCIAS/Plan de Acción_FENÓMENO_EL NIÑO_Quinsaloma Definivo-signed-1-signed.pdf,Inundación/anegamiento; Desbordamiento; Infraestructura expuesta; COE / coordinación,"MÁS PREPARADOS MAS SEGUROS MÁS UNIDOS PLAN DE ACCIÓN ANTE EL FENÓMENO “EL NIÑO” EN EL CANTÓN QUINSALOMA 2025-2026 PLAN DE ACCIÓN ANTE EL FENÓMENO “EL NIÑO” EN EL CANTÓN QUINSALOMA 1. INTRODUCCIÓN Se llama ENOS El Niño Oscilación del Sur a un fenómeno climático natural que sucede cuando las aguas del océano Pacífico tropical se calientan de manera inusual, lo cual modifica la lluvia y los patrones de viento en toda esa área. En Quinsaloma, que se encuentra en la provincia de Ríos (una de las área"
a2fc18fc6f31,Los Ríos,Quinsaloma,Plan / referencias,Plan / contingencia,docx,3.07,8,,,Canton Quinsaloma - Plan de Acción_FENÓMENO_EL NIÑO_Quinsaloma Definivo(3).docx,Los Ríos/Quinsaloma/01_PLAN_COMPARTIDO_O_REFERENCIAS/Canton Quinsaloma - Plan de Acción_FENÓMENO_EL NIÑO_Quinsaloma Definivo(3).docx,Inundación/anegamiento; Desbordamiento; Erosión/socavación; Deslizamiento; Alojamiento temporal; Rutas/evacuación; Infraestructura expuesta; COE / coordinación; Recursos/maquinaria; Mitigación/obras,"M ÁS PREPARADOS MAS SEGUROS MÁS UNIDOS PLAN DE ACCIÓN ANTE EL FENÓMENO “EL NIÑO” EN EL CANTÓN QUINSALOMA PLAN DE ACCIÓN ANTE EL FENÓMENO “EL NIÑO” EN EL CANTÓN QUINSALOMA INTRODUCCIÓN Se llama ENOS El Niño Oscilación del Sur a un fenómeno climático natural que sucede cuando las aguas del océano Pacífico tropical se calientan de manera inusual, lo cual modifica la lluvia y los patrones de viento en toda esa área. En Quinsaloma, que se encuentra en la provincia de Ríos (una de las áreas con mayor "
a9c495bdd173,Los Ríos,Quinsaloma,Informe de valoración,Informe / revisión,docx,0.04,44,,,Informe_valoracion_integracion_lineamientos_ENOS_Quinsaloma(3).docx,Los Ríos/Quinsaloma/02_INFORME_VALORACION/Informe_valoracion_integracion_lineamientos_ENOS_Quinsaloma(3).docx,Inundación/anegamiento; Alojamiento temporal; Rutas/evacuación; Infraestructura expuesta; COE / coordinación; Recursos/maquinaria; Seguimiento F07,"INFORME TECNICO DE VALORACION Porcentaje de integracion de los Lineamientos Estrategicos ENOS 2026-2027 Plan de Accion ante el Fenomeno ""El Nino"" en el canton Quinsaloma Resultado ponderado 44 / 100 Nivel de integracion MEDIA-BAJA: instrumento preliminar, no validable como plan operativo cerrado 1. Criterio ejecutivo El documento revisado presenta una base narrativa util sobre el fenomeno El Nino, la exposicion general del canton Quinsaloma y las amenazas asociadas a inundaciones, salud, agricul"
31c40befc3d7,Los Ríos,Quinsaloma,Informe de valoración,Informe / revisión,docx,0.04,44,,,Informe_valoracion_integracion_lineamientos_ENOS_Quinsaloma (1).docx,Los Ríos/Quinsaloma/02_INFORME_VALORACION/Informe_valoracion_integracion_lineamientos_ENOS_Quinsaloma (1).docx,Inundación/anegamiento; Alojamiento temporal; Rutas/evacuación; Infraestructura expuesta; COE / coordinación; Recursos/maquinaria; Seguimiento F07,"INFORME TECNICO DE VALORACION Porcentaje de integracion de los Lineamientos Estrategicos ENOS 2026-2027 Plan de Accion ante el Fenomeno ""El Nino"" en el canton Quinsaloma Resultado ponderado 44 / 100 Nivel de integracion MEDIA-BAJA: instrumento preliminar, no validable como plan operativo cerrado 1. Criterio ejecutivo El documento revisado presenta una base narrativa util sobre el fenomeno El Nino, la exposicion general del canton Quinsaloma y las amenazas asociadas a inundaciones, salud, agricul"
c934a08e5b35,Los Ríos,Mocache,Anexos verificables,Lista verificables,txt,0.0,,,,LISTA_VERIFICABLES_MINIMOS.txt,Los Ríos/Mocache/03_ANEXOS_VERIFICABLES/LISTA_VERIFICABLES_MINIMOS.txt,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Seguimiento F07,"Verificables mínimos sugeridos: 1. Plan firmado o versión editable controlada. 2. Acta de COE o disposición institucional. 3. Matriz de acciones, responsables, plazos e indicadores. 4. Mapa, croquis, KMZ/SHP o georreferenciación de puntos críticos. 5. Fotografías por punto o sector. 6. Inventario de recursos y capacidades. 7. Registro de alojamientos temporales, rutas y puntos seguros. 8. Matriz F07 de seguimiento mensual."
1144c6d19dd8,Los Ríos,Mocache,Seguimiento F07,Guía F07,txt,0.0,,,,GUIA_SEGUIMIENTO_F07.txt,Los Ríos/Mocache/04_SEGUIMIENTO_F07/GUIA_SEGUIMIENTO_F07.txt,Seguimiento F07,Registrar mensualmente: - Porcentaje anterior. - Porcentaje actual. - Actividades ejecutadas. - Actividades pendientes. - Brechas. - Apoyo requerido. - Verificables disponibles.
cdbde1ba671f,Los Ríos,Mocache,Plan / referencias,Plan / contingencia,pdf,3.55,,,,PLAN DE ACCION Y CONTINGENCIA ENOS - MOCACHE-2026-signed-signed (1).pdf,Los Ríos/Mocache/01_PLAN_COMPARTIDO_O_REFERENCIAS/PLAN DE ACCION Y CONTINGENCIA ENOS - MOCACHE-2026-signed-signed (1).pdf,Inundación/anegamiento; Alojamiento temporal; Infraestructura expuesta; COE / coordinación,PLAN DE ACCIÓN Y CONTINGENCIA TERRITORIAL ANTE EVENTO ENOS - MOCACHE 2026 - 2027 1 INDICE GENERAL 1. FINALIDAD Y OBJETIVOS ......................................................................... 5 1.1 FINALIDAD .................................................................................................. 5 1.2 Objetivo General ............................................................................................. 6 1.3 Objetivo Especifico .............................................
fc85ae74e3be,Los Ríos,Mocache,Informe de valoración,Informe pendiente,txt,0.0,,,,INFORME_VALORACION_PENDIENTE.txt,Los Ríos/Mocache/02_INFORME_VALORACION/INFORME_VALORACION_PENDIENTE.txt,,INFORME DE VALORACIÓN PENDIENTE · Los Ríos / Mocache No se localizó un plan o registro específico suficiente para emitir valoración técnica. Pendiente cargar o ubicar el documento base del cantón.
55fdfe68bc57,Los Ríos,Baba,Seguimiento F07,Guía F07,txt,0.0,,,,GUIA_SEGUIMIENTO_F07.txt,Los Ríos/Baba/04_SEGUIMIENTO_F07/GUIA_SEGUIMIENTO_F07.txt,Seguimiento F07,Registrar mensualmente: - Porcentaje anterior. - Porcentaje actual. - Actividades ejecutadas. - Actividades pendientes. - Brechas. - Apoyo requerido. - Verificables disponibles.
f301f34f4f52,Los Ríos,Baba,Plan / referencias,Sin archivo localizado,txt,0.0,,,,SIN_ARCHIVOS_COMPARTIDOS_LOCALIZADOS.txt,Los Ríos/Baba/01_PLAN_COMPARTIDO_O_REFERENCIAS/SIN_ARCHIVOS_COMPARTIDOS_LOCALIZADOS.txt,Seguimiento F07,Los Ríos / Baba No se localizaron archivos o registros específicos compartidos para este cantón en la búsqueda realizada. La carpeta queda preparada para incorporar: - Plan de Acción ENOS 2026-2027. - Informe de valoración. - Anexos verificables. - Seguimiento mensual F07.
b743b638a8b5,Los Ríos,Baba,Plan / referencias,Plan / contingencia,pdf,1.68,,,,Plan de acción territorial ante el evento del niño 2026-signed.pdf,Los Ríos/Baba/01_PLAN_COMPARTIDO_O_REFERENCIAS/Plan de acción territorial ante el evento del niño 2026-signed.pdf,Inundación/anegamiento; Desbordamiento; Erosión/socavación; Alojamiento temporal; Infraestructura expuesta; COE / coordinación,PLAN DE ACCIÓN TERRITORIAL ANTE EL EVENTO EL NIÑO 2026-2027 CANTÓN BABA – PROVINCIA DE LOS RÍOS Gobierno Autónomo Descentralizado Municipal del Cantón Baba Administración 2023-2027 Autorizado por: Validar únicamente en FirmaEC. Firmado electrónicamente por: SHIRLEY JAEL MELO OLVERA Ab. Jael Melo Olvera Alcaldesa del Cantón Baba Presidenta del COE Cantonal Elaborado por: Dirección de Planeamiento Urbano y Ordenamiento Territorial Equipo técnico de Gestión de Riesgos GAD Municipal del Cantón Baba.
acae8eedc6e2,Los Ríos,Baba,Informe de valoración,Informe pendiente,txt,0.0,,,,INFORME_VALORACION_PENDIENTE.txt,Los Ríos/Baba/02_INFORME_VALORACION/INFORME_VALORACION_PENDIENTE.txt,,INFORME DE VALORACIÓN PENDIENTE · Los Ríos / Baba No se localizó un plan o registro específico suficiente para emitir valoración técnica. Pendiente cargar o ubicar el documento base del cantón.
ff89e471ac68,Los Ríos,Baba,Anexos verificables,Lista verificables,txt,0.0,,,,LISTA_VERIFICABLES_MINIMOS.txt,Los Ríos/Baba/03_ANEXOS_VERIFICABLES/LISTA_VERIFICABLES_MINIMOS.txt,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Seguimiento F07,"Verificables mínimos sugeridos: 1. Plan firmado o versión editable controlada. 2. Acta de COE o disposición institucional. 3. Matriz de acciones, responsables, plazos e indicadores. 4. Mapa, croquis, KMZ/SHP o georreferenciación de puntos críticos. 5. Fotografías por punto o sector. 6. Inventario de recursos y capacidades. 7. Registro de alojamientos temporales, rutas y puntos seguros. 8. Matriz F07 de seguimiento mensual."
227837fca689,Los Ríos,Buena Fe,Anexos verificables,Lista verificables,txt,0.0,,,,LISTA_VERIFICABLES_MINIMOS.txt,Los Ríos/Buena Fe/03_ANEXOS_VERIFICABLES/LISTA_VERIFICABLES_MINIMOS.txt,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Seguimiento F07,"Verificables mínimos sugeridos: 1. Plan firmado o versión editable controlada. 2. Acta de COE o disposición institucional. 3. Matriz de acciones, responsables, plazos e indicadores. 4. Mapa, croquis, KMZ/SHP o georreferenciación de puntos críticos. 5. Fotografías por punto o sector. 6. Inventario de recursos y capacidades. 7. Registro de alojamientos temporales, rutas y puntos seguros. 8. Matriz F07 de seguimiento mensual."
2dc95ab235b9,Los Ríos,Buena Fe,Informe de valoración,Informe / revisión,md,0.0,62,Plan y revisión localizados,Parcial; no apto para remisión formal sin completar faltantes,INFORME_VALORACION_BUENA FE.md,Los Ríos/Buena Fe/02_INFORME_VALORACION/INFORME_VALORACION_BUENA FE.md,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Formulario F01; Seguimiento F07,"# INFORME DE VALORACIÓN TÉCNICA ## Plan de Acción ENOS 2026-2027 · Los Ríos / Buena Fe **Estado documental:** Plan y revisión localizados **Porcentaje estimado de afinidad / concordancia con lineamientos SNGR:** 62 % **Condición técnica:** Parcial; no apto para remisión formal sin completar faltantes ## 1. Base de valoración El propio documento clasifica la información como insuficiente para versión definitiva por ausencia de amenaza observada en F01, coordenadas, exposición, priorización, F07 y"
bcd091a83ae2,Los Ríos,Buena Fe,Seguimiento F07,Guía F07,txt,0.0,62,,,GUIA_SEGUIMIENTO_F07.txt,Los Ríos/Buena Fe/04_SEGUIMIENTO_F07/GUIA_SEGUIMIENTO_F07.txt,Seguimiento F07,"SEGUIMIENTO F07 · Los Ríos / Buena Fe Estado sugerido para seguimiento mensual: - Actualizar porcentaje de implementación cada mes. - Registrar actividades ejecutadas, actividades pendientes, brechas, apoyo requerido y verificables. - Usar criterios C1-C10 para medir avance. - Adjuntar actas, fotos, mapas, oficios, informes técnicos o enlaces Drive. Porcentaje base sugerido: 62 %"
2b7ff347b5cf,Los Ríos,Buena Fe,Plan / referencias,Plan / contingencia,docx,0.06,80,,,Plan_Accion_ENOS_Buena_Fe_2026.docx,Los Ríos/Buena Fe/01_PLAN_COMPARTIDO_O_REFERENCIAS/Plan_Accion_ENOS_Buena_Fe_2026.docx,Inundación/anegamiento; Erosión/socavación; Deslizamiento; Alojamiento temporal; Rutas/evacuación; Infraestructura expuesta; COE / coordinación; Recursos/maquinaria; Mitigación/obras; Formulario F01; Formulario F02; Seguimiento F07,"GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN SAN JACINTO DE BUENA FE COORDINACIÓN DE GESTIÓN DE RIESGOS PLAN DE ACCIÓN PARA PUNTOS CRÍTICOS REPORTADOS ANTE EVENTO ENOS 2026-2027 Caso: GADBUENAFE-ENOS-2026-001 Cantón Buena Fe, Provincia de Los Ríos Versión preliminar para validación técnica e institucional Fecha de elaboración: 18 de junio de 2026 1. Control documental Campo Detalle Código del caso GADBUENAFE-ENOS-2026-001 Nombre del proceso Plan de acción para puntos críticos reportado"
0a78428da2ab,Los Ríos,Buena Fe,Plan / referencias,Plan / contingencia,pdf,4.0,,,,Plan Acciones FENOMENO DEL NIÑO 2026-2027 Cantón Buena Fe-signed-signed-signed-signed-signed.pdf,Los Ríos/Buena Fe/01_PLAN_COMPARTIDO_O_REFERENCIAS/Plan Acciones FENOMENO DEL NIÑO 2026-2027 Cantón Buena Fe-signed-signed-signed-signed-signed.pdf,Inundación/anegamiento; Infraestructura expuesta; COE / coordinación; Formulario F01,Contenido 1 ANTECEDENTES ............................................................................................................... 1 1.1 DATOS HISTÓRICOS .................................................................................................... 3 2 PROPÓSITO ..................................................................................................................... 5 3 ALCANCE ...............................................................................................
b95972269bb9,Los Ríos,Montalvo,Anexos verificables,Lista verificables,txt,0.0,,,,LISTA_VERIFICABLES_MINIMOS.txt,Los Ríos/Montalvo/03_ANEXOS_VERIFICABLES/LISTA_VERIFICABLES_MINIMOS.txt,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Seguimiento F07,"Verificables mínimos sugeridos: 1. Plan firmado o versión editable controlada. 2. Acta de COE o disposición institucional. 3. Matriz de acciones, responsables, plazos e indicadores. 4. Mapa, croquis, KMZ/SHP o georreferenciación de puntos críticos. 5. Fotografías por punto o sector. 6. Inventario de recursos y capacidades. 7. Registro de alojamientos temporales, rutas y puntos seguros. 8. Matriz F07 de seguimiento mensual."
61aeab9b7baa,Los Ríos,Montalvo,Plan / referencias,MD,md,0.0,,,,REFERENCIAS_ARCHIVOS_COMPARTIDOS.md,Los Ríos/Montalvo/01_PLAN_COMPARTIDO_O_REFERENCIAS/REFERENCIAS_ARCHIVOS_COMPARTIDOS.md,,"# Archivos compartidos o registros localizados · Los Ríos / Montalvo ## Plan ENOS 2026.pdf Tipo: PDF Fuente: File Library Nota: Plan de Acción Territorial cantón Montalvo, provincia de Los Ríos. Nota: esta carpeta contiene referencias y extractos operativos. Los binarios originales no se pudieron incrustar automáticamente desde la Biblioteca de Archivos."
e45a8cd670ce,Los Ríos,Montalvo,Plan / referencias,PDF soporte,pdf,0.13,,,,GADMCM-ALC-2026-0138-OF.pdf,Los Ríos/Montalvo/01_PLAN_COMPARTIDO_O_REFERENCIAS/GADMCM-ALC-2026-0138-OF.pdf,COE / coordinación,"REPÚBLICA DEL ECUADOR Gobierno Autónomo Descentralizado Municipal del Cantón Montalvo Oficio Nro. GADMCM-ALC-2026-0138-OF Montalvo, 19 de junio de 2026 Asunto: Remisión del Plan de Acción Territorial ante el Evento El Niño 2026â2027 â Cantón Montalvo Señor Jairo Fabricio Jaramillo Rucano Coordinador Zonal 5 de Gestión de Riesgos SECRETARÍA NACIONAL DE GESTIÓN DE RIESGOS Señor Licenciado Bolívar Gustavo Gabilanes Ramos Servidor Público 5 SECRETARÍA NACIONAL DE GESTIÓN DE RIESGOS En su Despacho De"
